0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
5000.0,8000.0,34.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,304.0,92.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,71.0,0.0,1.0,0.0,1.0,1.0,10.0,443.0,1.0,1.0,0.0,1.0,1.0,0
-1.0,-1.0,11.0,77.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,41.0,0.0,1.0,0.0,1.0,1.0,300.0,295.0,0.0,1.0,0.0,0.0,0.0,1
8000.0,12000.0,1.0,88.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,501.0,153.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,74.0,0.0,1.0,0.0,1.0,1.0,50.0,333.0,0.0,0.0,0.0,0.0,0.0,1
8000.0,16000.0,5.0,67.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,229.0,1.0,14.0,0.0,1.0,0.0,1.0,1.0,1000.0,580.0,0.0,0.0,0.0,1.0,0.0,0
4500.0,6000.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,200.0,265.0,1.0,1.0,0.0,0.0,0.0,1
5000.0,6000.0,0.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,345.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,20.0,134.0,1.0,70.0,0.0,1.0,0.0,1.0,1.0,-1.0,487.0,0.0,0.0,0.0,0.0,0.0,1
10000.0,20000.0,25.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,151.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,30.0,9.0,0.0,68.0,0.0,1.0,0.0,1.0,1.0,1000.0,296.0,0.0,0.0,0.0,0.0,0.0,0
5000.0,10000.0,7.0,88.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,162.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,31.0,1.0,1.0,0.0,1.0,1.0,100.0,281.0,0.0,0.0,0.0,0.0,0.0,1
4000.0,8000.0,25.0,50.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,155.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,7.0,0.0,96.0,0.0,1.0,0.0,1.0,1.0,1000.0,188.0,0.0,0.0,0.0,0.0,0.0,1
8000.0,15000.0,0.0,67.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,870.0,404.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,229.0,1.0,14.0,0.0,1.0,0.0,1.0,1.0,1000.0,580.0,0.0,0.0,0.0,1.0,0.0,1
20000.0,30000.0,11.0,96.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,602.0,254.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,20.0,60.0,0.0,36.0,0.0,1.0,0.0,1.0,1.0,2000.0,619.0,0.0,0.0,1.0,0.0,0.0,1
8000.0,12000.0,4.0,100.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,395.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,19.0,0.0,75.0,0.0,1.0,0.0,1.0,1.0,500.0,333.0,0.0,0.0,0.0,1.0,0.0,0
5000.0,8000.0,6.0,97.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.0,127.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,200.0,86.0,0.0,79.0,0.0,1.0,0.0,1.0,1.0,200.0,219.0,0.0,0.0,0.0,0.0,0.0,1
6000.0,7000.0,164.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,471.0,173.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,145.0,0.0,86.0,0.0,1.0,0.0,1.0,1.0,20.0,115.0,0.0,0.0,0.0,0.0,0.0,1
20000.0,25000.0,0.0,100.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,202.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,5.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,-1.0,133.0,1.0,0.0,0.0,1.0,0.0,1
4500.0,9000.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,129.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,300.0,57.0,0.0,63.0,1.0,1.0,0.0,1.0,1.0,500.0,448.0,0.0,0.0,0.0,0.0,0.0,0
4000.0,6000.0,89.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,114.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,16.0,1.0,1.0,0.0,1.0,1.0,-1.0,66.0,0.0,0.0,1.0,0.0,0.0,1
8000.0,12000.0,4.0,97.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1222.0,484.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,90.0,0.0,82.0,0.0,1.0,0.0,1.0,1.0,2000.0,442.0,0.0,0.0,0.0,1.0,0.0,1
7000.0,9000.0,55.0,100.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,500.0,108.0,0.0,0.0,0.0,0.0,0.0,0
3000.0,5000.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,15.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,200.0,265.0,1.0,1.0,0.0,0.0,0.0,1
4800.0,5000.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,302.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,225.0,0.0,100.0,0.0,1.0,0.0,1.0,1.0,400.0,178.0,1.0,0.0,0.0,0.0,1.0,1
4500.0,6000.0,0.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.0,195.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,150.0,40.0,0.0,54.0,1.0,1.0,0.0,1.0,1.0,100.0,243.0,0.0,0.0,0.0,0.0,0.0,1
5000.0,8000.0,1.0,98.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.0,187.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,100.0,204.0,0.0,53.0,0.0,1.0,0.0,1.0,1.0,1000.0,394.0,0.0,0.0,1.0,1.0,1.0,1
6000.0,6500.0,24.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0,30.0,0.0,0.0,0.0,0.0,0.0,0
10000.0,20000.0,8.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,7.0,0.0,14.0,0.0,1.0,0.0,1.0,1.0,1000.0,247.0,0.0,0.0,0.0,0.0,0.0,0
6000.0,11000.0,49.0,100.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0,235.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,12.0,21.0,0.0,57.0,0.0,1.0,0.0,1.0,1.0,-1.0,979.0,0.0,0.0,0.0,1.0,0.0,1
4000.0,8000.0,27.0,71.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,222.0,137.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,9.0,0.0,57.0,0.0,1.0,0.0,1.0,1.0,1000.0,366.0,0.0,0.0,0.0,0.0,0.0,1
6400.0,7600.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,231.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,200.0,91.0,0.0,12.0,1.0,1.0,0.0,1.0,1.0,200.0,127.0,1.0,0.0,0.0,1.0,0.0,1
3500.0,5000.0,56.0,96.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,37.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,8.0,0.0,76.0,0.0,1.0,0.0,1.0,1.0,30.0,187.0,0.0,0.0,0.0,0.0,0.0,1
8000.0,15000.0,2.0,88.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1005.0,611.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,16.0,0.0,74.0,0.0,1.0,0.0,1.0,1.0,50.0,333.0,0.0,0.0,0.0,0.0,0.0,1
3500.0,7000.0,6.0,90.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.0,150.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,6.0,0.0,49.0,0.0,1.0,0.0,1.0,1.0,500.0,36.0,0.0,0.0,0.0,0.0,0.0,1
5000.0,8000.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,59.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,143.0,0.0,74.0,0.0,1.0,0.0,1.0,1.0,-1.0,292.0,0.0,0.0,0.0,1.0,0.0,1
5000.0,10000.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,430.0,206.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,67.0,0.0,1.0,0.0,1.0,1.0,400.0,182.0,0.0,0.0,0.0,0.0,0.0,1
4000.0,4500.0,0.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,136.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,20.0,134.0,1.0,70.0,0.0,1.0,0.0,1.0,1.0,-1.0,487.0,0.0,0.0,0.0,0.0,0.0,1
3000.0,5000.0,2.0,77.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,14.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,36.0,1.0,1.0,0.0,1.0,1.0,200.0,93.0,0.0,0.0,0.0,0.0,0.0,1
5000.0,8000.0,80.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,46.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,28.0,0.0,1.0,0.0,1.0,1.0,50.0,147.0,0.0,0.0,0.0,0.0,0.0,1
10000.0,20000.0,0.0,100.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,288.0,100.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,17.0,0.0,87.0,0.0,1.0,0.0,1.0,1.0,100.0,313.0,0.0,0.0,0.0,1.0,0.0,1
8000.0,15000.0,21.0,86.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,236.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,18.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,100.0,273.0,0.0,0.0,0.0,0.0,0.0,1
8000.0,12000.0,5.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,200.0,70.0,0.0,0.0,0.0,0.0,0.0,1
10000.0,15000.0,43.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,275.0,88.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,17.0,0.0,29.0,0.0,1.0,0.0,1.0,1.0,100.0,491.0,0.0,0.0,1.0,1.0,0.0,1
5000.0,8000.0,6.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,93.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,7.0,1.0,15.0,0.0,1.0,0.0,1.0,1.0,2730.0,801.0,0.0,0.0,0.0,0.0,0.0,0
6000.0,8000.0,561.0,32.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,326.0,96.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,18.0,0.0,10.0,0.0,1.0,0.0,1.0,1.0,100.0,579.0,0.0,1.0,1.0,1.0,0.0,1
3710.0,5010.0,36.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,58.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,98.0,0.0,1.0,0.0,1.0,1.0,-1.0,147.0,0.0,0.0,1.0,1.0,0.0,1
5000.0,10000.0,3.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1036.0,473.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,20.0,65.0,0.0,94.0,0.0,1.0,0.0,1.0,1.0,2000.0,1101.0,0.0,0.0,1.0,1.0,0.0,1
